PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN
LeBron James,27.00640204865557,7.416133162612036,7.510243277848912,1.5012804097311139,0.736235595390525,3.5025608194622277,4.687580025608194,7.51280409731114,37.79705505761844
Chris Paul,16.994830132939438,9.231166912850812,4.41506646971935,2.0066469719350075,0.16395864106351551,2.2843426883308715,3.7141802067946825,4.120384047267356,33.68316100443131
Kyle Lowry,13.94373401534527,6.052003410059676,4.229326513213981,1.277919863597613,0.29923273657289,2.2404092071611252,5.112531969309463,3.817561807331628,31.271952259164536
P.J. Tucker,6.6173814898419865,1.3826185101580135,5.3927765237020315,1.064334085778781,0.29683972911963885,0.9209932279909706,2.7133182844243793,1.0846501128668171,28.209932279909708
Kevin Durant,27.222617987533393,4.370436331255566,6.970614425645592,1.0454140694568121,1.1335707925200356,3.1647373107747105,5.004452359750668,7.365093499554764,36.71861086375779
Al Horford,12.921792618629174,3.188927943760984,7.859402460456942,0.7609841827768014,1.1423550087873462,1.3787346221441126,2.275043936731107,1.8488576449912126,31.561511423550087
Mike Conley,14.052901023890785,5.652730375426621,2.9470989761092152,1.3677474402730376,0.20648464163822525,1.8600682593856654,4.236348122866894,3.073378839590444,31.224402730375427
Jeff Green,11.843056696795399,1.4658997534921938,4.0115036976170915,0.6236647493837305,0.485620377978636,1.2999178307313064,2.921939194741167,2.867707477403451,27.328677074774035
Russell Westbrook,21.18431689571544,8.023443815683104,7.014551333872272,1.5804365400161682,0.32821341956346,3.9037995149555376,3.6192400970088925,6.261115602263541,33.28294260307195
Kevin Love,16.198529411764707,2.2815126050420167,9.975840336134453,0.6060924369747899,0.3865546218487395,1.763655462184874,4.7710084033613445,4.565126050420168,28.89075630252101
Eric Gordon,15.28,2.711351351351351,2.2843243243243245,0.8389189189189189,0.35135135135135137,1.8118918918918918,6.0562162162162165,3.215135135135135,31.227027027027027
Brook Lopez,15.852488687782806,1.4606334841628958,6.09683257918552,0.5728506787330316,1.8642533936651584,1.5846153846153845,2.764705882352941,3.497737556561086,30.336651583710406
Nicolas Batum,9.95579133510168,3.137046861184792,4.838196286472148,0.9089301503094607,0.6162687886825818,1.4730327144120248,4.1936339522546415,1.6162687886825817,28.85499557913351
DeAndre Jordan,8.535553555355536,0.9405940594059405,9.707470747074707,0.5139513951395139,1.4104410441044104,1.297929792979298,0.011701170117011701,3.3555355535553555,25.082808280828083
James Harden,24.054735013032147,7.225021720243267,5.62380538662033,1.4900086880973067,0.5690703735881842,3.7011294526498695,7.602085143353605,8.234578627280625,34.76020851433536
Stephen Curry,24.742690058479532,6.374269005847953,4.696881091617934,1.51364522417154,0.25828460038986356,3.1062378167641325,9.346003898635477,4.311890838206628,34.08966861598441
DeMar DeRozan,21.30749789385004,4.101937657961247,4.387531592249368,0.9856781802864364,0.33108677337826453,2.004212299915754,1.7245155855096883,6.552653748946925,34.732097725358045
James Johnson,7.417302798982188,2.0483460559796436,3.455470737913486,0.7391857506361323,0.8333333333333334,1.3333333333333333,1.6170483460559797,1.5521628498727735,19.797709923664122
Jrue Holiday,15.836065573770492,6.210221793635487,4.185149469623915,1.420443587270974,0.5159112825458052,2.5776277724204437,4.107039537126326,2.4233365477338475,32.939247830279655
